Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17430.3926,NA,4.20060000000000,4.16550000000000,0.15760000000000,8.04070000000000,12.0350,17426.3300,4.2202,4.0626,0.1576,7.9384,4.1649,0.2330,3.9319,-0.0098,17426.3300,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17434.6000,NA,4.20740000000000,4.17100000000000,0.13860000000000,7.98370000000000,11.9986,17430.5502,4.1884,4.0498,0.1386,7.8831,4.1504,0.2192,3.9312,0.0492,17430.5502,NA,14.9230,14.9230
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17438.6276,NA,4.02760000000000,4.17430000000000,0.11960000000000,8.12790000000000,12.1453,17434.7386,4.0086,3.8890,0.1196,7.8451,4.1718,0.2323,3.9395,0.0141,17434.7386,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17442.7940,NA,4.16640000000000,4.16210000000000,0.11360000000000,8.15970000000000,12.1410,17438.7472,4.1604,4.0468,0.1136,8.0083,4.1982,0.2394,3.9588,-0.1535,17438.7472,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17446.9770,NA,4.18300000000000,4.17430000000000,0.11470000000000,8.12790000000000,12.1323,17442.9076,4.1841,4.0694,0.1147,8.0461,4.1512,0.2252,3.9260,-0.0139,17442.9076,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17451.1720,NA,4.19500000000000,4.15740000000000,0.11180000000000,8.11130000000000,12.0947,17447.0917,4.1921,4.0803,0.1118,8.0132,4.1784,0.2359,3.9425,0.0267,17447.0917,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17455.3046,NA,4.13260000000000,4.17120000000000,0.11080000000000,8.12440000000000,12.1333,17451.2838,4.1316,4.0208,0.1108,7.9995,4.1457,0.2195,3.9262,0.0209,17451.2838,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17459.5550,NA,4.25040000000000,4.16950000000000,0.13640000000000,8.06760000000000,12.0524,17455.4154,4.2760,4.1396,0.1364,8.0136,4.1936,0.2467,3.9469,-0.0379,17455.4154,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17463.6834,NA,4.12840000000000,4.17750000000000,0.12840000000000,8.08500000000000,12.1015,17459.6914,4.1204,3.9920,0.1284,7.9312,4.1458,0.2256,3.9202,0.0985,17459.6914,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17467.8642,NA,4.18080000000000,4.15420000000000,0.15610000000000,8.09450000000000,12.0749,17463.8118,4.2085,4.0524,0.1561,7.9566,4.1903,0.2390,3.9513,-0.0338,17463.8118,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17471.9690,NA,4.10480000000000,4.16610000000000,0.12580000000000,8.13080000000000,12.1362,17468.0203,4.0745,3.9487,0.1258,7.9384,4.1411,0.2181,3.9230,0.0424,17468.0203,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17476.2542,NA,4.28520000000000,4.16420000000000,0.12920000000000,8.03790000000000,12.0152,17472.0948,4.2886,4.1594,0.1292,8.0050,4.1923,0.2429,3.9494,-0.0897,17472.0948,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17480.3146,NA,4.06040000000000,4.17410000000000,0.12750000000000,8.12170000000000,12.1289,17476.3834,4.0587,3.9312,0.1275,7.9087,4.1442,0.2375,3.9067,0.1145,17476.3834,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17484.5345,NA,4.21990000000000,4.16520000000000,0.15120000000000,8.06970000000000,12.0742,17480.4421,4.2436,4.0924,0.1512,7.9942,4.1679,0.2348,3.9331,-0.1065,17480.4421,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17488.6354,NA,4.10090000000000,4.16300000000000,0.11560000000000,8.14360000000000,12.1363,17484.6857,4.0653,3.9497,0.1156,7.9185,4.1748,0.2397,3.9351,0.0806,17484.6857,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17492.8368,NA,4.20140000000000,4.17590000000000,0.12220000000000,8.09110000000000,12.1108,17488.7510,4.2080,4.0858,0.1222,8.0280,4.1489,0.2347,3.9142,-0.1106,17488.7510,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17496.9934,NA,4.15660000000000,4.15600000000000,0.13530000000000,8.24070000000000,12.1102,17492.9590,4.1697,4.0344,0.1353,7.9689,4.3062,0.3401,3.9661,0.0520,17492.9590,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17501.1351,NA,4.14170000000000,4.17750000000000,0.10850000000000,8.11980000000000,12.1460,17497.1287,4.1149,4.0064,0.1085,8.1054,4.0208,0.2120,3.8088,-0.0078,17497.1287,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17505.4179,NA,4.28280000000000,4.15820000000000,0.11120000000000,8.03920000000000,12.0214,17501.2436,4.2855,4.1743,0.1112,8.0113,4.2022,0.2419,3.9603,-0.0433,17501.2436,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17509.4645,NA,4.04660000000000,4.16860000000000,0.10100000000000,8.14580000000000,12.1434,17505.5291,4.0364,3.9354,0.1010,7.9280,4.1532,0.2249,3.9283,0.1169,17505.5291,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17513.6414,NA,4.17690000000000,4.13950000000000,0.10270000000000,8.23140000000000,12.1060,17509.5655,4.1786,4.0759,0.1027,8.0448,4.2625,0.3280,3.9345,-0.1031,17509.5655,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17517.8243,NA,4.18290000000000,4.19740000000000,0.11620000000000,8.08880000000000,12.1205,17513.7441,4.1964,4.0802,0.1162,8.1287,4.0403,0.2128,3.8275,-0.0188,17513.7441,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17522.0652,NA,4.24090000000000,4.17000000000000,0.10490000000000,8.06390000000000,12.0496,17517.9405,4.2296,4.1247,0.1049,7.9726,4.2160,0.2384,3.9776,0.0264,17517.9405,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17526.1382,NA,4.07300000000000,4.16110000000000,0.11020000000000,8.14730000000000,12.1377,17522.1701,4.0783,3.9681,0.1102,7.9590,4.1564,0.2271,3.9293,0.0685,17522.1701,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17530.3343,NA,4.19610000000000,4.16420000000000,0.11790000000000,8.11500000000000,12.1058,17526.2484,4.2038,4.0859,0.1179,8.0371,4.1638,0.2368,3.9270,-0.0859,17526.2484,NA,NA,NA
