Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,873.7685,NA,4.17540000000000,4.17030000000000,0.10310000000000,8.21220000000000,12.1349,869.6917,4.1799,4.0768,0.1031,8.1084,4.1806,0.2945,3.8861,-0.0230,869.6917,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,877.9616,NA,4.19310000000000,4.18570000000000,0.10200000000000,8.14470000000000,12.1275,873.8716,4.1920,4.0900,0.1020,8.1091,4.1256,0.2388,3.8868,-0.0058,873.8716,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,882.1565,NA,4.19490000000000,4.15510000000000,0.10270000000000,8.12750000000000,12.0877,878.0636,4.1956,4.0929,0.1027,8.0427,4.1777,0.2415,3.9362,0.0369,878.0636,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,886.2592,NA,4.10270000000000,4.18230000000000,0.10130000000000,8.26870000000000,12.1673,882.2592,4.1013,4.0000,0.1013,8.0248,4.2439,0.3252,3.9187,0.0133,882.2592,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,890.4615,NA,4.20230000000000,4.13740000000000,0.10670000000000,8.17550000000000,12.1024,886.3605,4.2077,4.1010,0.1067,8.1674,4.1091,0.2452,3.8639,-0.0361,886.3605,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,895.0953,NA,4.63380000000000,4.17070000000000,0.22680000000000,7.64890000000000,11.6393,890.5682,4.7539,4.5271,0.2268,8.0688,4.1072,0.2101,3.8971,0.0370,890.5682,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,898.8044,NA,3.70910000000000,4.16360000000000,0.10200000000000,8.10340000000000,12.0938,895.3221,3.5843,3.4823,0.1020,7.4221,4.1636,0.2421,3.9215,0.5903,895.3221,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,902.9057,NA,4.10130000000000,4.17480000000000,0.09890000000000,8.18890000000000,12.1673,898.9064,4.0982,3.9993,0.0989,8.0014,4.1868,0.2635,3.9233,-0.5905,898.9064,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,907.0944,NA,4.18870000000000,4.16900000000000,0.10550000000000,8.14820000000000,12.1476,903.0046,4.1953,4.0898,0.1055,8.0900,4.1480,0.2330,3.9150,-0.0708,903.0046,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,911.2786,NA,4.18420000000000,4.15650000000000,0.10730000000000,8.37710000000000,12.1199,907.1999,4.1860,4.0787,0.1073,8.0427,4.4131,0.4687,3.9444,0.0388,907.1999,NA,NA,NA
