Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4048.4381,NA,3.17260000000000,3.17210000000000,2.98870000000000,3.10830000000000,3.1143,4048.2529,3.1739,0.1852,2.9887,0.0724,3.2211,0.4771,2.7440,0.0049,4048.2529,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4051.6390,NA,3.20090000000000,3.17080000000000,2.96370000000000,3.07810000000000,3.0842,4051.4268,3.1759,0.2122,2.9637,0.1196,3.1707,0.4282,2.7425,0.0031,4051.4268,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4054.8021,NA,3.16310000000000,3.16930000000000,2.97180000000000,3.08450000000000,3.0904,4054.6027,3.1712,0.1994,2.9718,0.1144,3.1695,0.4098,2.7597,0.0066,4054.6027,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4057.9598,NA,3.15770000000000,3.20120000000000,3.00290000000000,3.12770000000000,3.1339,4057.7739,3.1888,0.1859,3.0029,0.1127,3.2009,0.4320,2.7689,-0.0300,4057.7739,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4061.1565,NA,3.19670000000000,3.16370000000000,2.97970000000000,3.04570000000000,3.1009,4060.9627,3.1735,0.1938,2.9797,0.1248,3.1147,0.3823,2.7324,0.0251,4060.9627,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4064.5860,NA,3.42950000000000,3.16170000000000,2.71780000000000,2.82710000000000,2.8331,4064.1362,3.1676,0.4498,2.7178,0.0660,3.2109,0.4195,2.7914,0.0118,4064.1362,NA,5.4286,5.4286
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4067.5873,NA,3.00130000000000,3.18220000000000,2.88920000000000,3.00760000000000,3.0140,4067.3038,3.1727,0.2835,2.8892,0.1093,3.1818,0.4169,2.7649,-0.0146,4067.3038,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4070.6695,NA,3.08220000000000,3.16660000000000,2.97720000000000,3.04310000000000,3.0984,4070.4765,3.1702,0.1930,2.9772,0.1184,3.1177,0.3824,2.7353,0.0061,4070.4765,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4073.8372,NA,3.16770000000000,3.17030000000000,2.98180000000000,3.04530000000000,3.1010,4073.6467,3.1723,0.1905,2.9818,0.0659,3.1699,0.4066,2.7633,-0.0001,4073.6467,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4077.0035,NA,3.16630000000000,3.17510000000000,2.99300000000000,3.10440000000000,3.1098,4076.8190,3.1775,0.1845,2.9930,0.0635,3.2254,0.4615,2.7639,-0.0028,4076.8190,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4080.1828,NA,3.17930000000000,3.17590000000000,2.98520000000000,3.10020000000000,3.1064,4079.9965,3.1715,0.1863,2.9852,0.1114,3.1751,0.4273,2.7478,0.0016,4079.9965,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4083.3599,NA,3.17710000000000,3.28410000000000,3.05520000000000,3.14440000000000,3.2134,4083.1680,3.2471,0.1919,3.0552,0.1150,3.2213,0.3908,2.8305,-0.1126,4083.1680,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4086.6388,NA,3.27890000000000,3.11720000000000,2.87790000000000,2.94780000000000,3.0517,4086.4151,3.1016,0.2237,2.8779,0.0892,3.0823,0.3762,2.7061,0.1299,4086.4151,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4089.7095,NA,3.07070000000000,3.19100000000000,2.99280000000000,3.16400000000000,3.1720,4089.5167,3.1856,0.1928,2.9928,0.0699,3.2869,0.4844,2.8025,-0.0894,4089.5167,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4092.9189,NA,3.20940000000000,3.19690000000000,2.94690000000000,3.01750000000000,3.1595,4092.7023,3.1635,0.2166,2.9469,0.1712,3.0629,0.3594,2.7035,-0.0113,4092.7023,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4096.0725,NA,3.15360000000000,3.12390000000000,2.96930000000000,3.12180000000000,3.1298,4095.8658,3.1760,0.2067,2.9693,0.0706,3.2579,0.4723,2.7856,0.0396,4095.8658,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4099.2385,NA,3.16600000000000,3.19640000000000,2.98390000000000,3.05050000000000,3.1602,4099.0418,3.1806,0.1967,2.9839,0.1525,3.0947,0.3853,2.7094,-0.0204,4099.0418,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4102.4385,NA,3.20000000000000,3.10890000000000,2.94660000000000,3.06220000000000,3.0691,4102.2224,3.1627,0.2161,2.9466,0.0666,3.2117,0.4251,2.7866,0.0717,4102.2224,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4105.5904,NA,3.15190000000000,3.26580000000000,2.99010000000000,3.17530000000000,3.1830,4105.3851,3.1954,0.2053,2.9901,0.1156,3.2650,0.5107,2.7543,-0.1031,4105.3851,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4108.9865,NA,3.39610000000000,3.18430000000000,2.76820000000000,2.90070000000000,2.9712,4108.5805,3.1742,0.4060,2.7682,0.1852,3.1215,0.4144,2.7071,0.0111,4108.5805,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4111.9697,NA,2.98320000000000,3.08340000000000,2.94780000000000,3.06500000000000,3.0714,4111.7547,3.1628,0.2150,2.9478,0.1325,3.1475,0.4197,2.7278,0.0908,4111.7547,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4115.1188,NA,3.14910000000000,3.18400000000000,2.98780000000000,3.05100000000000,3.1063,4114.9175,3.1891,0.2013,2.9878,0.1172,3.1351,0.3752,2.7599,-0.0212,4114.9175,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4118.3541,NA,3.23530000000000,3.17740000000000,2.92700000000000,2.98710000000000,3.0484,4118.1066,3.1745,0.2475,2.9270,0.0632,3.1714,0.4237,2.7477,0.0117,4118.1066,NA,NA,NA
